2.403318e+000 -3.834436e+000 1.377571e+001 4.712389e+000 1.841707e+000 -1.956105e+000 0.000000e+000 -1.544704e+000 8.683774e+000 
2.450442e+000 -3.816103e+000 1.375660e+001 4.712389e+000 1.824272e+000 -1.866498e+000 0.000000e+000 -1.941535e+000 9.238348e+000 
2.497566e+000 -3.797964e+000 1.373840e+001 4.712389e+000 1.802892e+000 -1.771330e+000 0.000000e+000 -2.333448e+000 9.795429e+000 
2.544690e+000 -3.780058e+000 1.372119e+001 4.712389e+000 1.777624e+000 -1.670594e+000 0.000000e+000 -2.719118e+000 1.035112e+001 
2.591814e+000 -3.762424e+000 1.370501e+001 4.712389e+000 1.748536e+000 -1.564327e+000 0.000000e+000 -3.096907e+000 1.090085e+001 
2.638938e+000 -3.745100e+000 1.368992e+001 4.712389e+000 1.715718e+000 -1.452614e+000 0.000000e+000 -3.464876e+000 1.143939e+001 
2.686062e+000 -3.728122e+000 1.367597e+001 4.712389e+000 1.679279e+000 -1.335596e+000 0.000000e+000 -3.820809e+000 1.196090e+001 
2.733186e+000 -3.711526e+000 1.366323e+001 4.712389e+000 1.639350e+000 -1.213474e+000 0.000000e+000 -4.162259e+000 1.245905e+001 
2.780309e+000 -3.695346e+000 1.365172e+001 4.712389e+000 1.596090e+000 -1.086515e+000 0.000000e+000 -4.486604e+000 1.292712e+001 
2.827433e+000 -3.679615e+000 1.364151e+001 4.712389e+000 1.549684e+000 -9.550548e-001 0.000000e+000 -4.791128e+000 1.335822e+001 
2.874557e+000 -3.664362e+000 1.363263e+001 4.712389e+000 1.500343e+000 -8.194969e-001 0.000000e+000 -5.073120e+000 1.374547e+001 
2.921681e+000 -3.649617e+000 1.362513e+001 4.712389e+000 1.448306e+000 -6.803136e-001 0.000000e+000 -5.329970e+000 1.408226e+001 
2.968805e+000 -3.635404e+000 1.361904e+001 4.712389e+000 1.393835e+000 -5.380404e-001 0.000000e+000 -5.559295e+000 1.436248e+001 
3.015929e+000 -3.621747e+000 1.361438e+001 4.712389e+000 1.337218e+000 -3.932705e-001 0.000000e+000 -5.759044e+000 1.458081e+001 
3.063053e+000 -3.608666e+000 1.361118e+001 4.712389e+000 1.278759e+000 -2.466451e-001 0.000000e+000 -5.927610e+000 1.473295e+001 
3.110177e+000 -3.596177e+000 1.360945e+001 4.712389e+000 1.218774e+000 -9.884260e-002 0.000000e+000 -6.063917e+000 1.481582e+001 
3.157301e+000 -3.584294e+000 1.360920e+001 4.712389e+000 1.157589e+000 4.943452e-002 0.000000e+000 -6.167491e+000 1.482771e+001 
3.204425e+000 -3.573028e+000 1.361044e+001 4.712389e+000 1.095533e+000 1.974740e-001 0.000000e+000 -6.238497e+000 1.476838e+001 
3.251548e+000 -3.562386e+000 1.361315e+001 4.712389e+000 1.032925e+000 3.445686e-001 0.000000e+000 -6.277744e+000 1.463905e+001 
3.298672e+000 -3.552371e+000 1.361732e+001 4.712389e+000 9.700788e-001 4.900304e-001 0.000000e+000 -6.286662e+000 1.444236e+001 
3.345796e+000 -3.542984e+000 1.362294e+001 4.712389e+000 9.072867e-001 6.332043e-001 0.000000e+000 -6.267246e+000 1.418223e+001 
3.392920e+000 -3.534224e+000 1.362998e+001 4.712389e+000 8.448202e-001 7.734801e-001 0.000000e+000 -6.221970e+000 1.386366e+001 
3.440044e+000 -3.526086e+000 1.363840e+001 4.712389e+000 7.829240e-001 9.103022e-001 0.000000e+000 -6.153693e+000 1.349251e+001 
3.487168e+000 -3.518563e+000 1.364817e+001 4.712389e+000 7.218126e-001 1.043177e+000 0.000000e+000 -6.065545e+000 1.307527e+001 
3.534292e+000 -3.511646e+000 1.365925e+001 4.712389e+000 6.616683e-001 1.171677e+000 0.000000e+000 -5.960818e+000 1.261875e+001 
3.581416e+000 -3.505326e+000 1.367159e+001 4.712389e+000 6.026403e-001 1.295444e+000 0.000000e+000 -5.842852e+000 1.212987e+001 
3.628540e+000 -3.499589e+000 1.368514e+001 4.712389e+000 5.448444e-001 1.414189e+000 0.000000e+000 -5.714947e+000 1.161542e+001 
3.675663e+000 -3.494424e+000 1.369986e+001 4.712389e+000 4.883639e-001 1.527689e+000 0.000000e+000 -5.580276e+000 1.108189e+001 
3.722787e+000 -3.489817e+000 1.371568e+001 4.712389e+000 4.332515e-001 1.635783e+000 0.000000e+000 -5.441819e+000 1.053527e+001 
3.769911e+000 -3.485755e+000 1.373255e+001 4.712389e+000 3.795310e-001 1.738369e+000 0.000000e+000 -5.302322e+000 9.981026e+000 
3.817035e+000 -3.482222e+000 1.375043e+001 4.712389e+000 3.272002e-001 1.835394e+000 0.000000e+000 -5.164264e+000 9.423941e+000 
3.864159e+000 -3.479206e+000 1.376924e+001 4.712389e+000 2.762336e-001 1.926852e+000 0.000000e+000 -5.029844e+000 8.868141e+000 
3.911283e+000 -3.476693e+000 1.378895e+001 4.712389e+000 2.265848e-001 2.012773e+000 0.000000e+000 -4.900981e+000 8.317064e+000 
3.958407e+000 -3.474670e+000 1.380948e+001 4.712389e+000 1.781899e-001 2.093218e+000 0.000000e+000 -4.779325e+000 7.773488e+000 
4.005531e+000 -3.473125e+000 1.383079e+001 4.712389e+000 1.309696e-001 2.168275e+000 0.000000e+000 -4.666272e+000 7.239563e+000 
4.052655e+000 -3.472047e+000 1.385283e+001 4.712389e+000 8.483187e-002 2.238047e+000 0.000000e+000 -4.562988e+000 6.716862e+000 
4.099778e+000 -3.471425e+000 1.387554e+001 4.712389e+000 3.967403e-002 2.302653e+000 0.000000e+000 -4.470437e+000 6.206439e+000 
4.146902e+000 -3.471251e+000 1.389886e+001 4.712389e+000 -4.615298e-003 2.362219e+000 0.000000e+000 -4.389406e+000 5.708882e+000 
4.194026e+000 -3.471515e+000 1.392276e+001 4.712389e+000 -4.815463e-002 2.416874e+000 0.000000e+000 -4.320532e+000 5.224374e+000 
4.241150e+000 -3.472212e+000 1.394719e+001 4.712389e+000 -9.106818e-002 2.466749e+000 0.000000e+000 -4.264328e+000 4.752747e+000 
4.288274e+000 -3.473335e+000 1.397208e+001 4.712389e+000 -1.334848e-001 2.511971e+000 0.000000e+000 -4.221209e+000 4.293537e+000 
4.335398e+000 -3.474880e+000 1.399741e+001 4.712389e+000 -1.755371e-001 2.552659e+000 0.000000e+000 -4.191509e+000 3.846024e+000 
4.382522e+000 -3.476845e+000 1.402312e+001 4.712389e+000 -2.173607e-001 2.588927e+000 0.000000e+000 -4.175506e+000 3.409278e+000 
4.429646e+000 -3.479227e+000 1.404917e+001 4.712389e+000 -2.590936e-001 2.620877e+000 0.000000e+000 -4.173429e+000 2.982190e+000 
4.476770e+000 -3.482027e+000 1.407552e+001 4.712389e+000 -3.008763e-001 2.648599e+000 0.000000e+000 -4.185476e+000 2.563505e+000 
4.523893e+000 -3.485245e+000 1.410213e+001 4.712389e+000 -3.428508e-001 2.672170e+000 0.000000e+000 -4.211821e+000 2.151842e+000 
4.571017e+000 -3.488885e+000 1.412895e+001 4.712389e+000 -3.851609e-001 2.691654e+000 0.000000e+000 -4.252621e+000 1.745718e+000 
4.618141e+000 -3.492950e+000 1.415595e+001 4.712389e+000 -4.279519e-001 2.707098e+000 0.000000e+000 -4.308016e+000 1.343560e+000 
4.665265e+000 -3.497446e+000 1.418308e+001 4.712389e+000 -4.713703e-001 2.718533e+000 0.000000e+000 -4.378127e+000 9.437205e-001 
4.712389e+000 -3.502380e+000 1.421031e+001 4.712389e+000 -5.155638e-001 2.725974e+000 0.000000e+000 -4.463054e+000 5.444857e-001 
4.759513e+000 -3.507761e+000 1.423759e+001 4.712389e+000 -5.606810e-001 2.729419e+000 0.000000e+000 -4.562860e+000 1.440843e-001 
4.806637e+000 -3.513597e+000 1.426488e+001 4.712389e+000 -6.068707e-001 2.728846e+000 0.000000e+000 -4.677565e+000 -2.593063e-001 
4.853761e+000 -3.519902e+000 1.429215e+001 4.712389e+000 -6.542818e-001 2.724217e+000 0.000000e+000 -4.807115e+000 -6.675526e-001 
4.900885e+000 -3.526688e+000 1.431935e+001 4.712389e+000 -7.030620e-001 2.715473e+000 0.000000e+000 -4.951365e+000 -1.082559e+000 
4.948008e+000 -3.533968e+000 1.434645e+001 4.712389e+000 -7.533572e-001 2.702536e+000 0.000000e+000 -5.110041e+000 -1.506257e+000 
4.995132e+000 -3.541760e+000 1.437339e+001 4.712389e+000 -8.053095e-001 2.685312e+000 0.000000e+000 -5.282697e+000 -1.940598e+000 
5.042256e+000 -3.550081e+000 1.440014e+001 4.712389e+000 -8.590555e-001 2.663683e+000 0.000000e+000 -5.468665e+000 -2.387535e+000 
5.089380e+000 -3.558948e+000 1.442665e+001 4.712389e+000 -9.147240e-001 2.637513e+000 0.000000e+000 -5.666996e+000 -2.849002e+000 
5.136504e+000 -3.568382e+000 1.445287e+001 4.712389e+000 -9.724323e-001 2.606648e+000 0.000000e+000 -5.876382e+000 -3.326891e+000 
5.183628e+000 -3.578404e+000 1.447877e+001 4.712389e+000 -1.032283e+000 2.570914e+000 0.000000e+000 -6.095073e+000 -3.823016e+000 
5.230752e+000 -3.589035e+000 1.450428e+001 4.712389e+000 -1.094357e+000 2.530121e+000 0.000000e+000 -6.320778e+000 -4.339067e+000 
5.277876e+000 -3.600298e+000 1.452935e+001 4.712389e+000 -1.158712e+000 2.484061e+000 0.000000e+000 -6.550554e+000 -4.876558e+000 
5.325000e+000 -3.612217e+000 1.455394e+001 4.712389e+000 -1.225370e+000 2.432514e+000 0.000000e+000 -6.780679e+000 -5.436751e+000 
5.372123e+000 -3.624813e+000 1.457798e+001 4.712389e+000 -1.294311e+000 2.375247e+000 0.000000e+000 -7.006529e+000 -6.020578e+000 
5.419247e+000 -3.638110e+000 1.460142e+001 4.712389e+000 -1.365467e+000 2.312022e+000 0.000000e+000 -7.222436e+000 -6.628539e+000 
5.466371e+000 -3.652130e+000 1.462420e+001 4.712389e+000 -1.438704e+000 2.242596e+000 0.000000e+000 -7.421563e+000 -7.260586e+000 
5.513495e+000 -3.666891e+000 1.464625e+001 4.712389e+000 -1.513816e+000 2.166732e+000 0.000000e+000 -7.595789e+000 -7.915989e+000 
5.560619e+000 -3.682411e+000 1.466751e+001 4.712389e+000 -1.590506e+000 2.084204e+000 0.000000e+000 -7.735629e+000 -8.593197e+000 
5.607743e+000 -3.698705e+000 1.468792e+001 4.712389e+000 -1.668377e+000 1.994804e+000 0.000000e+000 -7.830205e+000 -9.289688e+000 
5.654867e+000 -3.715781e+000 1.470739e+001 4.712389e+000 -1.746918e+000 1.898358e+000 0.000000e+000 -7.867298e+000 -1.000182e+001 
5.701991e+000 -3.733643e+000 1.472586e+001 4.712389e+000 -1.825487e+000 1.794732e+000 0.000000e+000 -7.833499e+000 -1.072469e+001 
5.749115e+000 -3.752288e+000 1.474326e+001 4.712389e+000 -1.903304e+000 1.683849e+000 0.000000e+000 -7.714504e+000 -1.145204e+001 
5.796238e+000 -3.771704e+000 1.475951e+001 4.712389e+000 -1.979444e+000 1.565701e+000 0.000000e+000 -7.495561e+000 -1.217620e+001 
5.843362e+000 -3.791868e+000 1.477455e+001 4.712389e+000 -2.052834e+000 1.440366e+000 0.000000e+000 -7.162103e+000 -1.288807e+001 
5.890486e+000 -3.812747e+000 1.478830e+001 4.712389e+000 -2.122259e+000 1.308016e+000 0.000000e+000 -6.700565e+000 -1.357723e+001 
5.937610e+000 -3.834295e+000 1.480069e+001 4.712389e+000 -2.186379e+000 1.168935e+000 0.000000e+000 -6.099360e+000 -1.423218e+001 
5.984734e+000 -3.856452e+000 1.481165e+001 4.712389e+000 -2.243752e+000 1.023527e+000 0.000000e+000 -5.349982e+000 -1.484060e+001 
6.031858e+000 -3.879143e+000 1.482114e+001 4.712389e+000 -2.292870e+000 8.723204e-001 0.000000e+000 -4.448137e+000 -1.538981e+001 
6.078982e+000 -3.902277e+000 1.482908e+001 4.712389e+000 -2.332209e+000 7.159698e-001 0.000000e+000 -3.394803e+000 -1.586735e+001 
6.126106e+000 -3.925750e+000 1.483544e+001 4.712389e+000 -2.360284e+000 5.552514e-001 0.000000e+000 -2.197083e+000 -1.626154e+001 
6.173230e+000 -3.949441e+000 1.484018e+001 4.712389e+000 -2.375714e+000 3.910512e-001 0.000000e+000 -8.687021e-001 -1.656215e+001 
6.220353e+000 -3.973218e+000 1.484325e+001 4.712389e+000 -2.377290e+000 2.243478e-001 0.000000e+000 5.699537e-001 -1.676102e+001 
6.267477e+000 -3.996937e+000 1.484466e+001 4.712389e+000 -2.364035e+000 5.618887e-002 0.000000e+000 2.092360e+000 -1.685257e+001 
